Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Bowler,Start Date
10.0,10,10,4,4.80,12.0,15.0,West Indies,Kingston,07/06/2017,Mohammed Shami,2017
10.0,10,10,0,6.20,0.0,0.0,Australia,Bengaluru,09/28/2017,Mohammed Shami,2017
10.0,10,10,2,8.10,40.5,30.0,West Indies,Guwahati,10/21/2018,Mohammed Shami,2018
10.0,10,10,1,5.90,59.0,60.0,West Indies,Visakhapatnam,10/24/2018,Mohammed Shami,2018
10.0,10,10,0,4.60,0.0,0.0,Australia,Sydney,01/12/2019,Mohammed Shami,2019
10.0,10,10,3,5.80,19.33,20.0,Australia,Adelaide,01/15/2019,Mohammed Shami,2019
9.4,9,9,2,4.86,23.5,29.0,Australia,Melbourne,01/18/2019,Mohammed Shami,2019
6.0,6,6,3,3.16,6.33,12.0,New Zealand,Napier,01/23/2019,Mohammed Shami,2019
6.0,6,6,1,7.16,43.0,36.0,New Zealand,Mount Maunganui,01/26/2019,Mohammed Shami,2019
9.0,9,9,3,4.55,13.66,18.0,New Zealand,Mount Maunganui,01/28/2019,Mohammed Shami,2019
8.0,8,8,2,4.37,17.5,24.0,New Zealand,Wellington,02/03/2019,Mohammed Shami,2019
10.0,10,10,2,4.40,22.0,30.0,Australia,Hyderabad (Deccan),03/02/2019,Mohammed Shami,2019
10.0,10,10,0,6.00,0.0,0.0,Australia,Nagpur,03/05/2019,Mohammed Shami,2019
10.0,10,10,1,5.20,52.0,60.0,Australia,Ranchi,03/08/2019,Mohammed Shami,2019
9.0,9,9,2,6.33,28.5,27.0,Australia,Delhi,03/13/2019,Mohammed Shami,2019
6.0,6,6,0,6.66,0.0,0.0,Sri Lanka,Colombo (RPS),02/08/2009,Ravindra Jadeja,2009
7.0,7,7,0,4.85,0.0,0.0,West Indies,Kingston,06/26/2009,Ravindra Jadeja,2009
2.0,2,2,0,6.00,0.0,0.0,West Indies,Kingston,06/28/2009,Ravindra Jadeja,2009
9.0,9,9,1,4.33,39.0,54.0,Australia,Vadodara,10/25/2009,Ravindra Jadeja,2009
6.3,6,6,3,5.38,11.66,13.0,Australia,Nagpur,10/28/2009,Ravindra Jadeja,2009
9.0,9,9,2,4.55,20.5,27.0,Australia,Delhi,10/31/2009,Ravindra Jadeja,2009
7.0,7,7,0,3.85,0.0,0.0,Australia,Mohali,11/02/2009,Ravindra Jadeja,2009
5.0,5,5,0,8.80,0.0,0.0,Australia,Hyderabad (Deccan),11/05/2009,Ravindra Jadeja,2009
10.0,10,10,0,3.60,0.0,0.0,Australia,Guwahati,11/08/2009,Ravindra Jadeja,2009
8.0,8,8,0,9.12,0.0,0.0,Sri Lanka,Rajkot,12/15/2009,Ravindra Jadeja,2009
9.1,9,9,0,4.58,0.0,0.0,Sri Lanka,Nagpur,12/18/2009,Ravindra Jadeja,2009
10.0,10,10,4,3.20,8.0,15.0,Sri Lanka,Cuttack,12/21/2009,Ravindra Jadeja,2009
9.0,9,9,0,5.66,0.0,0.0,Sri Lanka,Kolkata,12/24/2009,Ravindra Jadeja,2009
4.0,4,4,0,7.75,0.0,0.0,Sri Lanka,Dhaka,01/05/2010,Ravindra Jadeja,2010
9.0,9,9,1,5.00,45.0,54.0,Bangladesh,Dhaka,01/07/2010,Ravindra Jadeja,2010
6.0,6,6,0,3.50,0.0,0.0,Sri Lanka,Dhaka,01/10/2010,Ravindra Jadeja,2010
6.0,6,6,0,3.83,0.0,0.0,Bangladesh,Dhaka,01/11/2010,Ravindra Jadeja,2010
7.0,7,7,1,4.14,29.0,42.0,Sri Lanka,Dhaka,01/13/2010,Ravindra Jadeja,2010
10.0,10,10,2,2.90,14.5,30.0,South Africa,Jaipur,02/21/2010,Ravindra Jadeja,2010
8.5,8,8,2,4.64,20.5,26.5,South Africa,Gwalior,02/24/2010,Ravindra Jadeja,2010
10.0,10,10,1,5.30,53.0,60.0,South Africa,Ahmedabad,02/27/2010,Ravindra Jadeja,2010
10.0,10,10,1,5.10,51.0,60.0,Zimbabwe,Bulawayo,05/28/2010,Ravindra Jadeja,2010
10.0,10,10,2,4.90,24.5,30.0,Sri Lanka,Bulawayo,05/30/2010,Ravindra Jadeja,2010
7.0,7,7,2,3.85,13.5,21.0,Zimbabwe,Harare,06/03/2010,Ravindra Jadeja,2010
10.0,10,10,0,5.40,0.0,0.0,Sri Lanka,Harare,06/05/2010,Ravindra Jadeja,2010
8.0,8,8,1,3.37,27.0,48.0,Bangladesh,Dambulla,06/16/2010,Ravindra Jadeja,2010
10.0,10,10,1,4.30,43.0,60.0,Pakistan,Dambulla,06/19/2010,Ravindra Jadeja,2010
6.3,6,6,0,4.46,0.0,0.0,Sri Lanka,Dambulla,06/22/2010,Ravindra Jadeja,2010
6.4,6,6,2,4.35,14.5,20.0,Sri Lanka,Dambulla,06/24/2010,Ravindra Jadeja,2010
9.0,9,9,0,7.00,0.0,0.0,New Zealand,Dambulla,08/10/2010,Ravindra Jadeja,2010
10.0,10,10,2,3.40,17.0,30.0,Sri Lanka,Dambulla,08/16/2010,Ravindra Jadeja,2010
3.0,3,3,1,7.00,21.0,18.0,New Zealand,Dambulla,08/25/2010,Ravindra Jadeja,2010
7.0,7,7,0,5.71,0.0,0.0,New Zealand,Vadodara,12/04/2010,Ravindra Jadeja,2010
9.0,9,9,2,4.66,21.0,27.0,England,The Oval,09/09/2011,Ravindra Jadeja,2011
9.0,9,9,1,6.66,60.0,54.0,England,Lord's,09/11/2011,Ravindra Jadeja,2011
5.0,5,5,1,10.40,52.0,30.0,England,Cardiff,09/16/2011,Ravindra Jadeja,2011
7.0,7,7,3,4.85,11.33,14.0,England,Hyderabad (Deccan),10/14/2011,Ravindra Jadeja,2011
7.0,7,7,1,5.42,38.0,42.0,England,Delhi,10/17/2011,Ravindra Jadeja,2011
8.0,8,8,1,5.12,41.0,48.0,England,Mohali,10/20/2011,Ravindra Jadeja,2011
10.0,10,10,2,4.10,20.5,30.0,England,Mumbai,10/23/2011,Ravindra Jadeja,2011
8.0,8,8,4,4.12,8.25,12.0,England,Kolkata,10/25/2011,Ravindra Jadeja,2011
10.0,10,10,1,4.20,42.0,60.0,West Indies,Cuttack,11/29/2011,Ravindra Jadeja,2011
9.0,9,9,2,4.33,19.5,27.0,West Indies,Visakhapatnam,12/02/2011,Ravindra Jadeja,2011
10.0,10,10,0,3.70,0.0,0.0,West Indies,Ahmedabad,12/05/2011,Ravindra Jadeja,2011
10.0,10,10,3,3.40,11.33,20.0,West Indies,Indore,12/08/2011,Ravindra Jadeja,2011
10.0,10,10,3,6.20,20.66,20.0,West Indies,Chennai,12/11/2011,Ravindra Jadeja,2011
2.4,2,2,0,15.37,0.0,0.0,Australia,Melbourne,02/05/2012,Ravindra Jadeja,2012
10.0,10,10,1,4.10,41.0,60.0,Sri Lanka,Perth,02/08/2012,Ravindra Jadeja,2012
10.0,10,10,0,5.00,0.0,0.0,Australia,Adelaide,02/12/2012,Ravindra Jadeja,2012
10.0,10,10,0,5.80,0.0,0.0,Sri Lanka,Adelaide,02/14/2012,Ravindra Jadeja,2012
10.0,10,10,0,4.30,0.0,0.0,Sri Lanka,Brisbane,02/21/2012,Ravindra Jadeja,2012
10.0,10,10,1,5.10,51.0,60.0,Australia,Sydney,02/26/2012,Ravindra Jadeja,2012
9.0,9,9,1,4.77,43.0,54.0,Sri Lanka,Hobart,02/28/2012,Ravindra Jadeja,2012
4.0,4,4,0,7.75,0.0,0.0,Sri Lanka,Dhaka,03/13/2012,Ravindra Jadeja,2012
6.0,6,6,1,5.33,32.0,36.0,Bangladesh,Dhaka,03/16/2012,Ravindra Jadeja,2012
10.0,10,10,3,4.10,13.66,20.0,Pakistan,Kolkata,01/03/2013,Ravindra Jadeja,2013
10.0,10,10,1,1.90,19.0,60.0,Pakistan,Delhi,01/06/2013,Ravindra Jadeja,2013
10.0,10,10,0,4.60,0.0,0.0,England,Rajkot,01/11/2013,Ravindra Jadeja,2013
7.0,7,7,2,1.71,6.0,21.0,England,Kochi,01/15/2013,Ravindra Jadeja,2013
6.2,6,6,3,3.00,6.33,12.6,England,Ranchi,01/19/2013,Ravindra Jadeja,2013
10.0,10,10,3,3.90,13.0,20.0,England,Mohali,01/23/2013,Ravindra Jadeja,2013
7.2,7,7,1,3.54,26.0,44.0,England,Dharamsala,01/27/2013,Ravindra Jadeja,2013
9.0,9,9,2,3.44,15.5,27.0,South Africa,Cardiff,06/06/2013,Ravindra Jadeja,2013
10.0,10,10,5,3.60,7.2,12.0,West Indies,The Oval,06/11/2013,Ravindra Jadeja,2013
8.0,8,8,2,3.75,15.0,24.0,Pakistan,Birmingham,06/15/2013,Ravindra Jadeja,2013
10.0,10,10,1,3.30,33.0,60.0,Sri Lanka,Cardiff,06/20/2013,Ravindra Jadeja,2013
4.0,4,4,2,6.00,12.0,12.0,England,Birmingham,06/23/2013,Ravindra Jadeja,2013
10.0,10,10,0,5.00,0.0,0.0,West Indies,Kingston,06/30/2013,Ravindra Jadeja,2013
9.0,9,9,0,6.11,0.0,0.0,Sri Lanka,Kingston,07/02/2013,Ravindra Jadeja,2013
7.0,7,7,2,6.28,22.0,21.0,West Indies,Port of Spain,07/05/2013,Ravindra Jadeja,2013
5.0,5,5,2,3.40,8.5,15.0,Sri Lanka,Port of Spain,07/09/2013,Ravindra Jadeja,2013
7.5,7,7,4,2.93,5.75,11.7,Sri Lanka,Port of Spain,07/11/2013,Ravindra Jadeja,2013
10.0,10,10,0,3.30,0.0,0.0,Zimbabwe,Harare,07/24/2013,Ravindra Jadeja,2013
10.0,10,10,1,3.00,30.0,60.0,Zimbabwe,Harare,07/26/2013,Ravindra Jadeja,2013
10.0,10,10,1,3.90,39.0,60.0,Zimbabwe,Harare,07/28/2013,Ravindra Jadeja,2013
9.0,9,9,2,3.11,14.0,27.0,Zimbabwe,Bulawayo,08/01/2013,Ravindra Jadeja,2013
10.0,10,10,1,4.20,42.0,60.0,Zimbabwe,Bulawayo,08/03/2013,Ravindra Jadeja,2013
10.0,10,10,1,3.50,35.0,60.0,Australia,Pune,10/13/2013,Ravindra Jadeja,2013
10.0,10,10,0,7.20,0.0,0.0,Australia,Jaipur,10/16/2013,Ravindra Jadeja,2013
10.0,10,10,1,3.10,31.0,60.0,Australia,Mohali,10/19/2013,Ravindra Jadeja,2013
10.0,10,10,1,5.60,56.0,60.0,Australia,Ranchi,10/23/2013,Ravindra Jadeja,2013
10.0,10,10,2,6.80,34.0,30.0,Australia,Nagpur,10/30/2013,Ravindra Jadeja,2013
10.0,10,10,3,7.30,24.33,20.0,Australia,Bengaluru,11/02/2013,Ravindra Jadeja,2013
10.0,10,10,3,3.70,12.33,20.0,West Indies,Kochi,11/21/2013,Ravindra Jadeja,2013
10.0,10,10,1,4.40,44.0,60.0,West Indies,Visakhapatnam,11/24/2013,Ravindra Jadeja,2013
10.0,10,10,1,4.90,49.0,60.0,West Indies,Kanpur,11/27/2013,Ravindra Jadeja,2013
8.0,8,8,0,7.25,0.0,0.0,South Africa,Johannesburg,12/05/2013,Ravindra Jadeja,2013
10.0,10,10,1,4.90,49.0,60.0,South Africa,Durban,12/08/2013,Ravindra Jadeja,2013
6.0,6,6,0,5.33,0.0,0.0,South Africa,Centurion,12/11/2013,Ravindra Jadeja,2013
9.0,9,9,1,6.77,61.0,54.0,New Zealand,Napier,01/19/2014,Ravindra Jadeja,2014
8.0,8,8,1,5.75,46.0,48.0,New Zealand,Hamilton,01/22/2014,Ravindra Jadeja,2014
10.0,10,10,2,4.70,23.5,30.0,New Zealand,Auckland,01/25/2014,Ravindra Jadeja,2014
10.0,10,10,0,3.30,0.0,0.0,New Zealand,Hamilton,01/28/2014,Ravindra Jadeja,2014
9.0,9,9,0,6.00,0.0,0.0,New Zealand,Wellington,01/31/2014,Ravindra Jadeja,2014
10.0,10,10,0,3.70,0.0,0.0,Bangladesh,Fatullah,02/26/2014,Ravindra Jadeja,2014
10.0,10,10,3,3.00,10.0,20.0,Sri Lanka,Fatullah,02/28/2014,Ravindra Jadeja,2014
10.0,10,10,0,6.10,0.0,0.0,Pakistan,Dhaka,03/02/2014,Ravindra Jadeja,2014
10.0,10,10,4,3.00,7.5,15.0,Afghanistan,Dhaka,03/05/2014,Ravindra Jadeja,2014
7.0,7,7,4,4.00,7.0,10.5,England,Cardiff,08/27/2014,Ravindra Jadeja,2014
10.0,10,10,1,3.80,38.0,60.0,England,Nottingham,08/30/2014,Ravindra Jadeja,2014
10.0,10,10,2,4.00,20.0,30.0,England,Birmingham,09/02/2014,Ravindra Jadeja,2014
9.0,9,9,0,7.33,0.0,0.0,England,Leeds,09/05/2014,Ravindra Jadeja,2014
10.0,10,10,1,5.80,58.0,60.0,West Indies,Kochi,10/08/2014,Ravindra Jadeja,2014
9.0,9,9,3,4.88,14.66,18.0,West Indies,Delhi,10/11/2014,Ravindra Jadeja,2014
9.0,9,9,2,8.88,40.0,27.0,West Indies,Dharamsala,10/17/2014,Ravindra Jadeja,2014
10.0,10,10,1,6.40,64.0,60.0,Sri Lanka,Ahmedabad,11/06/2014,Ravindra Jadeja,2014
9.5,9,9,0,6.30,0.0,0.0,England,Perth,01/30/2015,Ravindra Jadeja,2015
10.0,10,10,1,5.60,56.0,60.0,Pakistan,Adelaide,02/15/2015,Ravindra Jadeja,2015
8.2,8,8,1,4.44,37.0,50.0,South Africa,Melbourne,02/22/2015,Ravindra Jadeja,2015
5.0,5,5,2,4.60,11.5,15.0,U.A.E.,Perth,02/28/2015,Ravindra Jadeja,2015
8.2,8,8,2,3.24,13.5,25.0,West Indies,Perth,03/06/2015,Ravindra Jadeja,2015
7.0,7,7,1,6.42,45.0,42.0,Ireland,Hamilton,03/10/2015,Ravindra Jadeja,2015
10.0,10,10,0,7.10,0.0,0.0,Zimbabwe,Auckland,03/14/2015,Ravindra Jadeja,2015
8.0,8,8,2,5.25,21.0,24.0,Bangladesh,Melbourne,03/19/2015,Ravindra Jadeja,2015
10.0,10,10,0,5.60,0.0,0.0,Australia,Sydney,03/26/2015,Ravindra Jadeja,2015
8.0,8,8,1,6.00,48.0,48.0,Bangladesh,Dhaka,06/18/2015,Ravindra Jadeja,2015
7.0,7,7,0,4.00,0.0,0.0,Bangladesh,Dhaka,06/21/2015,Ravindra Jadeja,2015
9.0,9,9,0,6.77,0.0,0.0,Australia,Perth,01/12/2016,Ravindra Jadeja,2016
9.0,9,9,1,5.55,50.0,54.0,Australia,Brisbane,01/15/2016,Ravindra Jadeja,2016
10.0,10,10,2,4.90,24.5,30.0,Australia,Melbourne,01/17/2016,Ravindra Jadeja,2016
10.0,10,10,0,5.10,0.0,0.0,Australia,Canberra,01/20/2016,Ravindra Jadeja,2016
10.0,10,10,0,4.60,0.0,0.0,Australia,Sydney,01/23/2016,Ravindra Jadeja,2016
10.0,10,10,1,5.00,50.0,60.0,England,Pune,01/15/2017,Ravindra Jadeja,2017
10.0,10,10,1,4.50,45.0,60.0,England,Cuttack,01/19/2017,Ravindra Jadeja,2017
10.0,10,10,2,6.20,31.0,30.0,England,Kolkata,01/22/2017,Ravindra Jadeja,2017
8.0,8,8,2,5.37,21.5,24.0,Pakistan,Birmingham,06/04/2017,Ravindra Jadeja,2017
6.0,6,6,0,8.66,0.0,0.0,Sri Lanka,The Oval,06/08/2017,Ravindra Jadeja,2017
10.0,10,10,1,3.90,39.0,60.0,South Africa,The Oval,06/11/2017,Ravindra Jadeja,2017
10.0,10,10,1,4.80,48.0,60.0,Bangladesh,Birmingham,06/15/2017,Ravindra Jadeja,2017
8.0,8,8,0,8.37,0.0,0.0,Pakistan,The Oval,06/18/2017,Ravindra Jadeja,2017
10.0,10,10,0,4.80,0.0,0.0,West Indies,North Sound,07/02/2017,Ravindra Jadeja,2017
10.0,10,10,0,2.70,0.0,0.0,West Indies,Kingston,07/06/2017,Ravindra Jadeja,2017
10.0,10,10,4,2.90,7.25,15.0,Bangladesh,Dubai (DSC),09/21/2018,Ravindra Jadeja,2018
9.0,9,9,0,5.55,0.0,0.0,Pakistan,Dubai (DSC),09/23/2018,Ravindra Jadeja,2018
10.0,10,10,3,4.60,15.33,20.0,Afghanistan,Dubai (DSC),09/25/2018,Ravindra Jadeja,2018
6.0,6,6,0,5.16,0.0,0.0,Bangladesh,Dubai (DSC),09/28/2018,Ravindra Jadeja,2018
10.0,10,10,2,6.60,33.0,30.0,West Indies,Guwahati,10/21/2018,Ravindra Jadeja,2018
10.0,10,10,0,4.90,0.0,0.0,West Indies,Visakhapatnam,10/24/2018,Ravindra Jadeja,2018
10.0,10,10,1,3.90,39.0,60.0,West Indies,Mumbai (BS),10/29/2018,Ravindra Jadeja,2018
9.5,9,9,4,3.45,8.5,14.7,West Indies,Thiruvananthapuram,11/01/2018,Ravindra Jadeja,2018
10.0,10,10,1,4.80,48.0,60.0,Australia,Sydney,01/12/2019,Ravindra Jadeja,2019
10.0,10,10,1,4.90,49.0,60.0,Australia,Adelaide,01/15/2019,Ravindra Jadeja,2019
9.0,9,9,0,5.88,0.0,0.0,Australia,Melbourne,01/18/2019,Ravindra Jadeja,2019
10.0,10,10,0,3.30,0.0,0.0,Australia,Hyderabad (Deccan),03/02/2019,Ravindra Jadeja,2019
10.0,10,10,1,4.80,48.0,60.0,Australia,Nagpur,03/05/2019,Ravindra Jadeja,2019
10.0,10,10,0,6.40,0.0,0.0,Australia,Ranchi,03/08/2019,Ravindra Jadeja,2019
10.0,10,10,2,4.50,22.5,30.0,Australia,Delhi,03/13/2019,Ravindra Jadeja,2019
7.0,7,7,3,4.42,10.33,14.0,New Zealand,Dharamsala,10/16/2016,Hardik Pandya,2016
9.0,9,9,0,5.00,0.0,0.0,New Zealand,Delhi,10/20/2016,Hardik Pandya,2016
5.0,5,5,0,6.80,0.0,0.0,New Zealand,Mohali,10/23/2016,Hardik Pandya,2016
5.0,5,5,1,6.20,31.0,30.0,New Zealand,Ranchi,10/26/2016,Hardik Pandya,2016
9.0,9,9,2,5.11,23.0,27.0,England,Pune,01/15/2017,Hardik Pandya,2017
6.0,6,6,0,10.00,0.0,0.0,England,Cuttack,01/19/2017,Hardik Pandya,2017
10.0,10,10,3,4.90,16.33,20.0,England,Kolkata,01/22/2017,Hardik Pandya,2017
8.0,8,8,2,5.37,21.5,24.0,Pakistan,Birmingham,06/04/2017,Hardik Pandya,2017
7.0,7,7,0,7.28,0.0,0.0,Sri Lanka,The Oval,06/08/2017,Hardik Pandya,2017
10.0,10,10,1,5.20,52.0,60.0,South Africa,The Oval,06/11/2017,Hardik Pandya,2017
4.0,4,4,0,8.50,0.0,0.0,Bangladesh,Birmingham,06/15/2017,Hardik Pandya,2017
10.0,10,10,1,5.30,53.0,60.0,Pakistan,The Oval,06/18/2017,Hardik Pandya,2017
9.0,9,9,0,3.55,0.0,0.0,West Indies,Port of Spain,06/25/2017,Hardik Pandya,2017
6.0,6,6,2,5.33,16.0,18.0,West Indies,North Sound,06/30/2017,Hardik Pandya,2017
10.0,10,10,3,4.00,13.33,20.0,West Indies,North Sound,07/02/2017,Hardik Pandya,2017
6.0,6,6,1,4.50,27.0,36.0,West Indies,Kingston,07/06/2017,Hardik Pandya,2017
6.0,6,6,0,5.83,0.0,0.0,Sri Lanka,Dambulla,08/20/2017,Hardik Pandya,2017
5.2,5,5,1,4.50,24.0,32.0,Sri Lanka,Pallekele,08/24/2017,Hardik Pandya,2017
8.0,8,8,1,5.25,42.0,48.0,Sri Lanka,Pallekele,08/27/2017,Hardik Pandya,2017
8.0,8,8,2,6.25,25.0,24.0,Sri Lanka,Colombo (RPS),08/31/2017,Hardik Pandya,2017
4.0,4,4,2,7.00,14.0,12.0,Australia,Chennai,09/17/2017,Hardik Pandya,2017
10.0,10,10,2,5.60,28.0,30.0,Australia,Kolkata,09/21/2017,Hardik Pandya,2017
10.0,10,10,1,5.80,58.0,60.0,Australia,Indore,09/24/2017,Hardik Pandya,2017
5.0,5,5,0,6.40,0.0,0.0,Australia,Bengaluru,09/28/2017,Hardik Pandya,2017
2.0,2,2,1,7.00,14.0,12.0,Australia,Nagpur,10/01/2017,Hardik Pandya,2017
10.0,10,10,1,4.60,46.0,60.0,New Zealand,Mumbai,10/22/2017,Hardik Pandya,2017
4.0,4,4,1,5.75,23.0,24.0,New Zealand,Pune,10/25/2017,Hardik Pandya,2017
5.0,5,5,0,9.40,0.0,0.0,New Zealand,Kanpur,10/29/2017,Hardik Pandya,2017
5.0,5,5,1,7.80,39.0,30.0,Sri Lanka,Dharamsala,12/10/2017,Hardik Pandya,2017
10.0,10,10,1,3.90,39.0,60.0,Sri Lanka,Mohali,12/13/2017,Hardik Pandya,2017
10.0,10,10,2,4.90,24.5,30.0,Sri Lanka,Visakhapatnam,12/17/2017,Hardik Pandya,2017
7.0,7,7,0,5.85,0.0,0.0,South Africa,Durban,02/01/2018,Hardik Pandya,2018
5.0,5,5,0,6.80,0.0,0.0,South Africa,Centurion,02/04/2018,Hardik Pandya,2018
8.0,8,8,0,4.37,0.0,0.0,South Africa,Cape Town,02/07/2018,Hardik Pandya,2018
5.0,5,5,1,7.40,37.0,30.0,South Africa,Johannesburg,02/10/2018,Hardik Pandya,2018
9.0,9,9,2,3.33,15.0,27.0,South Africa,Port Elizabeth,02/13/2018,Hardik Pandya,2018
10.0,10,10,1,3.90,39.0,60.0,South Africa,Centurion,02/16/2018,Hardik Pandya,2018
7.0,7,7,0,6.71,0.0,0.0,England,Nottingham,07/12/2018,Hardik Pandya,2018
10.0,10,10,1,7.00,70.0,60.0,England,Lord's,07/14/2018,Hardik Pandya,2018
5.3,5,5,0,7.09,0.0,0.0,England,Leeds,07/17/2018,Hardik Pandya,2018
4.5,4,4,0,4.96,0.0,0.0,Pakistan,Dubai (DSC),09/19/2018,Hardik Pandya,2018
10.0,10,10,2,4.50,22.5,30.0,New Zealand,Mount Maunganui,01/28/2019,Hardik Pandya,2019
3.0,3,3,0,5.00,0.0,0.0,New Zealand,Hamilton,01/31/2019,Hardik Pandya,2019
8.0,8,8,2,6.25,25.0,24.0,New Zealand,Wellington,02/03/2019,Hardik Pandya,2019
10.0,10,10,2,4.00,20.0,30.0,Australia,Sydney,01/23/2016,Jasprit Bumrah,2016
9.5,9,9,4,2.84,7.0,14.7,Zimbabwe,Harare,06/11/2016,Jasprit Bumrah,2016
6.0,6,6,1,4.50,27.0,36.0,Zimbabwe,Harare,06/13/2016,Jasprit Bumrah,2016
10.0,10,10,4,2.20,5.5,15.0,Zimbabwe,Harare,06/15/2016,Jasprit Bumrah,2016
8.0,8,8,0,3.62,0.0,0.0,New Zealand,Dharamsala,10/16/2016,Jasprit Bumrah,2016
10.0,10,10,3,3.50,11.66,20.0,New Zealand,Delhi,10/20/2016,Jasprit Bumrah,2016
9.4,9,9,2,5.37,26.0,29.0,New Zealand,Mohali,10/23/2016,Jasprit Bumrah,2016
5.0,5,5,1,3.20,16.0,30.0,New Zealand,Visakhapatnam,10/29/2016,Jasprit Bumrah,2016
10.0,10,10,2,7.90,39.5,30.0,England,Pune,01/15/2017,Jasprit Bumrah,2017
9.0,9,9,2,9.00,40.5,27.0,England,Cuttack,01/19/2017,Jasprit Bumrah,2017
10.0,10,10,1,6.80,68.0,60.0,England,Kolkata,01/22/2017,Jasprit Bumrah,2017
5.0,5,5,0,4.60,0.0,0.0,Pakistan,Birmingham,06/04/2017,Jasprit Bumrah,2017
10.0,10,10,0,5.20,0.0,0.0,Sri Lanka,The Oval,06/08/2017,Jasprit Bumrah,2017
8.0,8,8,2,3.50,14.0,24.0,South Africa,The Oval,06/11/2017,Jasprit Bumrah,2017
10.0,10,10,2,3.90,19.5,30.0,Bangladesh,Birmingham,06/15/2017,Jasprit Bumrah,2017
9.0,9,9,0,7.55,0.0,0.0,Pakistan,The Oval,06/18/2017,Jasprit Bumrah,2017
6.2,6,6,2,3.47,11.0,19.0,Sri Lanka,Dambulla,08/20/2017,Jasprit Bumrah,2017
10.0,10,10,4,4.30,10.75,15.0,Sri Lanka,Pallekele,08/24/2017,Jasprit Bumrah,2017
10.0,10,10,5,2.70,5.4,12.0,Sri Lanka,Pallekele,08/27/2017,Jasprit Bumrah,2017
7.0,7,7,2,4.57,16.0,21.0,Sri Lanka,Colombo (RPS),08/31/2017,Jasprit Bumrah,2017
10.0,10,10,2,4.50,22.5,30.0,Sri Lanka,Colombo (RPS),09/03/2017,Jasprit Bumrah,2017
4.0,4,4,1,5.00,20.0,24.0,Australia,Chennai,09/17/2017,Jasprit Bumrah,2017
7.0,7,7,0,5.57,0.0,0.0,Australia,Kolkata,09/21/2017,Jasprit Bumrah,2017
10.0,10,10,2,5.20,26.0,30.0,Australia,Indore,09/24/2017,Jasprit Bumrah,2017
10.0,10,10,2,5.10,25.5,30.0,Australia,Nagpur,10/01/2017,Jasprit Bumrah,2017
9.0,9,9,1,6.22,56.0,54.0,New Zealand,Mumbai,10/22/2017,Jasprit Bumrah,2017
10.0,10,10,2,3.80,19.0,30.0,New Zealand,Pune,10/25/2017,Jasprit Bumrah,2017
10.0,10,10,3,4.70,15.66,20.0,New Zealand,Kanpur,10/29/2017,Jasprit Bumrah,2017
7.0,7,7,1,4.57,32.0,42.0,Sri Lanka,Dharamsala,12/10/2017,Jasprit Bumrah,2017
10.0,10,10,2,4.30,21.5,30.0,Sri Lanka,Mohali,12/13/2017,Jasprit Bumrah,2017
8.0,8,8,1,4.87,39.0,48.0,Sri Lanka,Visakhapatnam,12/17/2017,Jasprit Bumrah,2017
10.0,10,10,1,5.60,56.0,60.0,South Africa,Durban,02/01/2018,Jasprit Bumrah,2018
5.0,5,5,1,2.40,12.0,30.0,South Africa,Centurion,02/04/2018,Jasprit Bumrah,2018
7.0,7,7,2,4.57,16.0,21.0,South Africa,Cape Town,02/07/2018,Jasprit Bumrah,2018
5.0,5,5,1,4.20,21.0,30.0,South Africa,Johannesburg,02/10/2018,Jasprit Bumrah,2018
7.0,7,7,1,3.14,22.0,42.0,South Africa,Port Elizabeth,02/13/2018,Jasprit Bumrah,2018
8.0,8,8,2,3.00,12.0,24.0,South Africa,Centurion,02/16/2018,Jasprit Bumrah,2018
7.1,7,7,2,3.20,11.5,21.5,Pakistan,Dubai (DSC),09/19/2018,Jasprit Bumrah,2018
9.1,9,9,3,4.03,12.33,18.3,Bangladesh,Dubai (DSC),09/21/2018,Jasprit Bumrah,2018
10.0,10,10,2,2.90,14.5,30.0,Pakistan,Dubai (DSC),09/23/2018,Jasprit Bumrah,2018
8.3,8,8,1,4.58,39.0,51.0,Bangladesh,Dubai (DSC),09/28/2018,Jasprit Bumrah,2018
10.0,10,10,4,3.50,8.75,15.0,West Indies,Pune,10/27/2018,Jasprit Bumrah,2018
8.0,8,8,0,3.12,0.0,0.0,West Indies,Mumbai (BS),10/29/2018,Jasprit Bumrah,2018
6.0,6,6,2,1.83,5.5,18.0,West Indies,Thiruvananthapuram,11/01/2018,Jasprit Bumrah,2018
10.0,10,10,2,6.00,30.0,30.0,Australia,Hyderabad (Deccan),03/02/2019,Jasprit Bumrah,2019
10.0,10,10,2,2.90,14.5,30.0,Australia,Nagpur,03/05/2019,Jasprit Bumrah,2019
10.0,10,10,0,5.30,0.0,0.0,Australia,Ranchi,03/08/2019,Jasprit Bumrah,2019
8.5,8,8,3,7.13,21.0,17.6,Australia,Mohali,03/10/2019,Jasprit Bumrah,2019
10.0,10,10,0,3.90,0.0,0.0,Australia,Delhi,03/13/2019,Jasprit Bumrah,2019
9.0,9,9,2,3.00,13.5,27.0,Pakistan,Chennai,12/30/2012,Bhuvneshwar Kumar,2012
9.0,9,9,1,6.77,61.0,54.0,Pakistan,Kolkata,01/03/2013,Bhuvneshwar Kumar,2013
10.0,10,10,2,3.10,15.5,30.0,Pakistan,Delhi,01/06/2013,Bhuvneshwar Kumar,2013
